2014.12.22 02:00,1.22234,1.22308,1.22228,1.22286,723
2014.12.22 02:15,1.22285,1.22287,1.22249,1.22255,440
2014.12.22 02:30,1.22256,1.22288,1.22247,1.22255,577
2014.12.22 02:45,1.22256,1.22277,1.22196,1.22247,721
2014.12.22 03:00,1.22245,1.22308,1.22245,1.22302,482
2014.12.22 03:15,1.22301,1.22328,1.22274,1.22293,585
2014.12.22 03:30,1.22293,1.22337,1.22288,1.22337,379
2014.12.22 03:45,1.22337,1.22387,1.22335,1.22360,628
2014.12.22 04:00,1.22360,1.22366,1.22334,1.22356,266
2014.12.22 04:15,1.22355,1.22380,1.22355,1.22377,243
2014.12.22 04:30,1.22376,1.22398,1.22369,1.22393,299
2014.12.22 04:45,1.22389,1.22454,1.22382,1.22433,527
2014.12.22 05:00,1.22431,1.22455,1.22415,1.22448,448
2014.12.22 05:15,1.22447,1.22476,1.22433,1.22467,330
2014.12.22 05:30,1.22466,1.22478,1.22449,1.22465,396
2014.12.22 05:45,1.22464,1.22473,1.22437,1.22446,289
2014.12.22 06:00,1.22447,1.22454,1.22410,1.22418,371
2014.12.22 06:15,1.22418,1.22418,1.22384,1.22407,303
2014.12.22 06:30,1.22407,1.22425,1.22388,1.22418,364
2014.12.22 06:45,1.22417,1.22418,1.22395,1.22404,328
2014.12.22 07:00,1.22404,1.22411,1.22383,1.22406,347
2014.12.22 07:15,1.22404,1.22405,1.22372,1.22374,367
2014.12.22 07:30,1.22375,1.22393,1.22358,1.22393,491
2014.12.22 07:45,1.22395,1.22442,1.22386,1.22436,620
2014.12.22 08:00,1.22437,1.22535,1.22437,1.22529,727
2014.12.22 08:15,1.22530,1.22538,1.22490,1.22493,515
2014.12.22 08:30,1.22492,1.22504,1.22475,1.22481,420
2014.12.22 08:45,1.22485,1.22547,1.22485,1.22502,596
2014.12.22 09:00,1.22505,1.22556,1.22495,1.22547,721
2014.12.22 09:15,1.22548,1.22634,1.22536,1.22587,1018
2014.12.22 09:30,1.22586,1.22609,1.22554,1.22564,678
2014.12.22 09:45,1.22562,1.22671,1.22540,1.22666,881
2014.12.22 10:00,1.22665,1.22665,1.22543,1.22607,1633
2014.12.22 10:15,1.22606,1.22606,1.22494,1.22536,1121
2014.12.22 10:30,1.22535,1.22607,1.22528,1.22556,1005
2014.12.22 10:45,1.22557,1.22671,1.22556,1.22671,1304
2014.12.22 11:00,1.22672,1.22717,1.22616,1.22630,1348
2014.12.22 11:15,1.22633,1.22673,1.22582,1.22637,998
2014.12.22 11:30,1.22637,1.22664,1.22604,1.22606,751
2014.12.22 11:45,1.22606,1.22625,1.22533,1.22624,1170
2014.12.22 12:00,1.22629,1.22634,1.22585,1.22587,677
2014.12.22 12:15,1.22588,1.22596,1.22543,1.22572,616
2014.12.22 12:30,1.22573,1.22594,1.22543,1.22584,718
2014.12.22 12:45,1.22586,1.22625,1.22547,1.22598,591
2014.12.22 13:00,1.22596,1.22646,1.22588,1.22596,703
2014.12.22 13:15,1.22600,1.22628,1.22574,1.22583,785
2014.12.22 13:30,1.22585,1.22630,1.22577,1.22626,494
2014.12.22 13:45,1.22624,1.22628,1.22575,1.22583,720
2014.12.22 14:00,1.22584,1.22630,1.22572,1.22614,611
2014.12.22 14:15,1.22612,1.22662,1.22586,1.22656,661
2014.12.22 14:30,1.22658,1.22695,1.22580,1.22582,922
2014.12.22 14:45,1.22584,1.22594,1.22540,1.22544,1026
2014.12.22 15:00,1.22544,1.22578,1.22493,1.22578,1037
2014.12.22 15:15,1.22578,1.22637,1.22548,1.22554,982
2014.12.22 15:30,1.22555,1.22597,1.22551,1.22594,979
2014.12.22 15:45,1.22592,1.22653,1.22580,1.22597,1018
2014.12.22 16:00,1.22596,1.22624,1.22563,1.22609,985
2014.12.22 16:15,1.22609,1.22626,1.22591,1.22601,917
2014.12.22 16:30,1.22600,1.22613,1.22561,1.22571,1475
2014.12.22 16:45,1.22570,1.22574,1.22509,1.22542,1266
2014.12.22 17:00,1.22536,1.22625,1.22536,1.22549,1525
2014.12.22 17:15,1.22550,1.22595,1.22499,1.22583,1369
2014.12.22 17:30,1.22582,1.22593,1.22512,1.22545,1490
2014.12.22 17:45,1.22545,1.22586,1.22528,1.22559,1682
2014.12.22 18:00,1.22559,1.22616,1.22554,1.22607,1186
2014.12.22 18:15,1.22607,1.22629,1.22573,1.22579,964
2014.12.22 18:30,1.22579,1.22598,1.22545,1.22551,1049
2014.12.22 18:45,1.22548,1.22553,1.22500,1.22503,770
2014.12.22 19:00,1.22504,1.22549,1.22416,1.22419,1235
2014.12.22 19:15,1.22419,1.22467,1.22396,1.22461,860
2014.12.22 19:30,1.22461,1.22521,1.22461,1.22521,477
2014.12.22 19:45,1.22520,1.22553,1.22507,1.22509,514
2014.12.22 20:00,1.22509,1.22531,1.22498,1.22512,354
2014.12.22 20:15,1.22512,1.22536,1.22459,1.22460,476
2014.12.22 20:30,1.22462,1.22473,1.22436,1.22441,312
2014.12.22 20:45,1.22440,1.22440,1.22405,1.22412,465
2014.12.22 21:00,1.22411,1.22423,1.22373,1.22400,555
2014.12.22 21:15,1.22399,1.22408,1.22383,1.22401,342
2014.12.22 21:30,1.22402,1.22406,1.22358,1.22376,303
2014.12.22 21:45,1.22375,1.22376,1.22170,1.22193,1059
2014.12.22 22:00,1.22190,1.22274,1.22190,1.22225,939
2014.12.22 22:15,1.22225,1.22234,1.22158,1.22158,562
2014.12.22 22:30,1.22161,1.22265,1.22157,1.22261,842
2014.12.22 22:45,1.22260,1.22295,1.22210,1.22253,826
2014.12.22 23:00,1.22255,1.22258,1.22225,1.22257,269
2014.12.22 23:15,1.22257,1.22262,1.22236,1.22255,199
2014.12.22 23:30,1.22259,1.22266,1.22248,1.22249,196
2014.12.22 23:45,1.22248,1.22313,1.22248,1.22282,443
